   6.9999874452408157       4.16147628454261072E-003 -2.77162435462770381E-003   6.9999886822347008      -2.77162435462770381E-003 -3.66868778258769507E-003  0.60802300283487887      -0.40495302633784003     
   6.9999492696934373       8.32286589620199850E-003 -5.54314436835426361E-003   6.9999542175915987      -5.54314436835426361E-003 -7.41209286463840288E-003  0.60801943691509786      -0.40494034814530638     
   6.9998854769245575       1.24840820986873453E-002 -8.31445349435539459E-003   6.9998966094053978      -8.31445349435539459E-003 -1.11551844767223962E-002  0.60801364608468611      -0.40491905915476489     
   6.9997960729087980       1.66450382229515123E-002 -1.10854452208320395E-002   6.9998158632643239      -1.10854452208320395E-002 -1.48978035610408052E-002  0.60800563111157102      -0.40488915630039773     
   6.9996810660255591       2.08056477010241415E-002 -1.38560130886924114E-002   6.9997119870072488      -1.38560130886924114E-002 -1.86397911311968409E-002  0.60799539306898820      -0.40485063527822762     
   6.9995404670545396       2.49658240997501606E-002 -1.66260507091800895E-002   6.9995849907195966      -1.66260507091800895E-002 -2.23809882962228736E-002  0.60798293333518871      -0.40480349054885001     
   6.9993742891700252       2.91254811544019478E-002 -1.93954517814303451E-002   6.9994348867281326      -1.93954517814303451E-002 -2.61212362845381386E-002  0.60796825359298412      -0.40474771534095638     
   6.9991825479338940       3.32845328021340453E-002 -2.21641101099367827E-002   6.9992616895945714      -2.21641101099367827E-002 -2.98603764678188402E-002  0.60795135582923976      -0.40468330165563282     
   6.9989652612873829       3.74428932152493163E-002 -2.49319196219108426E-002   6.9990654161080599      -2.49319196219108426E-002 -3.35982503847594358E-002  0.60793224233425402      -0.40461024027143971     
   6.9987224495415958       4.16004768342461348E-002 -2.76987743845164315E-002   6.9988460852765115      -2.76987743845164315E-002 -3.73346997647125978E-002  0.60791091570105626      -0.40452852075025902     
   6.9984541353667904       4.57571984006157548E-002 -3.04645686219628849E-002   6.9986037183168195      -3.04645686219628849E-002 -4.10695665511911223E-002  0.60788737882461275      -0.40443813144390528     
   6.9981603437804543       4.99129729893609542E-002 -3.32291967324388968E-002   6.9983383386439675      -3.32291967324388968E-002 -4.48026929252075060E-002  0.60786163490092671      -0.40433905950149746     
   6.9978411021341538       5.40677160412059016E-002 -3.59925533048710694E-002   6.9980499718590217      -3.59925533048710694E-002 -4.85339213284444876E-002  0.60783368742609478      -0.40423129087757093     
   6.9974964400992450       5.82213433944689662E-002 -3.87545331354907097E-002   6.9977386457360824      -3.87545331354907097E-002 -5.22630944862371924E-002  0.60780354019519511      -0.40411481034094432     
   6.9971263896513811       6.23737713165700286E-002 -4.15150312441929029E-002   6.9974043902081311      -4.15150312441929029E-002 -5.59900554303409334E-002  0.60777119730117046      -0.40398960148430590     
   6.9967309850538824       6.65249165351452648E-002 -4.42739428906722757E-002   6.9970472373518442      -4.42739428906722757E-002 -5.97146475214916025E-002  0.60773666313357944      -0.40385564673452135     
   6.9963102628400060       7.06746962687420932E-002 -4.70311635903202518E-002   6.9966672213714061      -4.70311635903202518E-002 -6.34367144717180725E-002  0.60769994237727265      -0.40371292736365688     
   6.9958642617940825       7.48230282570686717E-002 -4.97865891298692048E-002   6.9962643785812739      -4.97865891298692048E-002 -6.71561003664116751E-002  0.60766104001098664      -0.40356142350069868     
   6.9953930229315961       7.89698307907728270E-002 -5.25401155827691507E-002   6.9958387473879915      -5.25401155827691507E-002 -7.08726496861258326E-002  0.60761996130585894      -0.40340111414395041     
   6.9948965894782091       8.31150227407252834E-002 -5.52916393242831525E-002   6.9953903682710274      -5.52916393242831525E-002 -7.45862073281026161E-002  0.60757671182386530      -0.40323197717411718     
   6.9943750068477657       8.72585235867847087E-002 -5.80410570462883413E-002   6.9949192837626963      -5.80410570462883413E-002 -7.82966186275041442E-002  0.60753129741616119      -0.40305398936803782     
   6.9938283226192919       9.14002534460206795E-002 -6.07882657717694896E-002   6.9944255384271390      -6.07882657717694896E-002 -8.20037293783383442E-002  0.60748372422136410      -0.40286712641306771     
   6.9932565865130236       9.55401331003742221E-002 -6.35331628689932704E-002   6.9939091788384431      -6.35331628689932704E-002 -8.57073858540740585E-002  0.60743399866376335      -0.40267136292208527     
   6.9926598503655093       9.96780840237340565E-002 -6.62756460653513846E-002   6.9933702535578961      -6.62756460653513846E-002 -8.94074348279239040E-002  0.60738212745143716      -0.40246667244912682     
   6.9920381681038011       0.10381402840840905      -6.90156134608611443E-002   6.9928088131104182      -6.90156134608611443E-002 -9.31037235927861528E-002  0.60732811757431349      -0.40225302750560582     
   6.9913915957237318       0.10794788919370464      -7.17529635383854364E-002   6.9922249099651976      -7.17529635383854364E-002 -9.67960978375644876E-002  0.60727197413662437      -0.40203039656246409     
   6.9907201912535717       0.11207959008642994      -7.44875951814856357E-002   6.9916185985016597      -7.44875951814856357E-002 -0.10048441026799924       0.60721370903096694      -0.40179875613890104     
   6.9900240147219419       0.11620905558319049      -7.72194076892403353E-002   6.9909899349798090      -7.72194076892403353E-002 -0.10416850768379461       0.60715332790521515      -0.40155807270347321     
   6.9893031281426978       0.12033621100196989      -7.99483007800066287E-002   6.9903389775277427      -7.99483007800066287E-002 -0.10784823964884778       0.60709083885585702      -0.40130831477020212     
   6.9885575954786265       0.12446098250186031      -8.26741746067898714E-002   6.9896657861078975      -8.26741746067898714E-002 -0.11152345634104101       0.60702625025052104      -0.40104944990005825     
   6.9877874826108712       0.12858329710555552      -8.53969297684927936E-002   6.9889704224891176      -8.53969297684927936E-002 -0.11519400856995617       0.60695957072564533      -0.40078144472041971     
   6.9869928573084454       0.13270308272102033      -8.81164673211543847E-002   6.9882529502188806      -8.81164673211543847E-002 -0.11885974544810371       0.60689081115225318      -0.40050426795947680     
   6.9861737892125122       0.13682026816031609      -9.08326887966577623E-002   6.9875134346102961      -9.08326887966577623E-002 -0.12252052376194851       0.60681997676990029      -0.40021787840080369     
   6.9853303497510346       0.14093478316745969      -9.35454961855474720E-002   6.9867519426597200      -9.35454961855474720E-002 -0.12617619401259286       0.60674707895845026      -0.39992224299071333     
   6.9844626121597742       0.14504655843010378      -9.62547919745569969E-002   6.9859685430704710      -9.62547919745569969E-002 -0.12982660970563994       0.60667212740536791      -0.39961732482447820     
   6.9835706514305684       0.14915552560106429      -9.89604791463967737E-002   6.9851633062040648      -9.89604791463967737E-002 -0.13347162506089236       0.60659513205443893      -0.39930308616776106     
   6.9826545442772403       0.15326161731638729      -0.10166246118850687        6.9843363040490853      -0.10166246118850687      -0.13711109502758545       0.60651610310314030      -0.39897948847864612     
   6.9817143691010592       0.15736476721265141      -0.10436064210137938        6.9834876101896315      -0.10436064210137938      -0.14074487529919960       0.60643505099995443      -0.39864649243003925     
   6.9807502059557764       0.16146490994350132      -0.10705492640644920        6.9826172997733940      -0.10705492640644920      -0.14437282232783985       0.60635198644164767      -0.39830405793240825     
   6.9797621365122913       0.16556198119540830      -0.10974521915354976        6.9817254494793746      -0.10974521915354976      -0.14799479333818147       0.60626692037049679      -0.39795214415684899     
   6.9787502440229412       0.16965591770265448      -0.11243142592793444        6.9808121374852794      -0.11243142592793444      -0.15161064634098537       0.60617986397150425      -0.39759070955844866     
   6.9777146132855004       0.17374665726154076      -0.11511345285686227        6.9798774434346322      -0.11511345285686227      -0.15522024014618005       0.60609082866955377      -0.39721971189994110     
   6.9766553306069063       0.17783413874381626      -0.11779120661574768        6.9789214484036508      -0.11779120661574768      -0.15882343437550450       0.60599982612654457      -0.39683910827562358     
